ID,TS,X01,X02,X03,X04,X05,X06,X07,X08,X09,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,Y
19469,2018/3/25 2:06,42,125.22,267.25,305.24,10.5,10.41,11.36,188.81,658.38,24.95,26.01,975.75,5779.38,5334.63,5838.88,8.54,30,4785.02,13,1238.12,46.43,7.79,80.3,298726,3
19470,2018/3/25 2:12,40.87,124.78,263.37,300.91,10.5,10.41,11.36,186.62,661.63,27.71,31.11,925.44,5783,5334.75,5833.38,8.53,30,4774.3,15,1201.17,46.6,7.81,81.47,297264,4
19471,2018/3/25 2:24,41.32,124.69,264.87,301.14,10.51,10.4,11.38,190.06,668.01,41.32,43.23,957.62,5774.75,5328.63,5818.38,8.52,30,4766.07,15,1172.06,63.99,7.77,80.75,304704,5
19472,2018/3/25 2:30,41.41,125.02,264.79,302.26,10.49,10.4,11.41,190.51,656.11,31.09,35.58,974.99,5774.13,5333.25,5835.75,8.52,30,4766.25,15,1167.2,56.86,7.77,80.36,307525,3
19473,2018/3/25 2:36,41.34,125.08,265.46,305.66,10.5,10.43,11.37,190.78,662.33,29.35,34.99,948.95,5804.38,5354.88,5849.88,8.55,30,4758.4,10,804.62,37.57,7.86,82.31,301370,3
19474,2018/3/25 2:42,41.6,125.23,265.39,303.69,10.52,10.41,11.39,188.32,658.3,33.48,40.25,927.9,5808.63,5352.5,5869.25,8.55,30,4747.12,10,781.13,48.99,7.83,80.64,299918,2
19475,2018/3/25 2:48,41.5,124.93,265.16,302.14,10.51,10.41,11.37,188.67,671.9,38.99,43.03,945.55,5785.38,5344.25,5842.13,8.53,30,4746.57,10,782.88,65.49,7.76,76.22,301509,2
19476,2018/3/25 2:54,41.47,125.09,264.24,301.17,10.5,10.4,11.35,188.67,671.9,35.09,41.16,949.12,5789.25,5347.13,5854.25,8.5,30,4740,10,774.76,54.75,7.86,75.7,298560,2
19477,2018/3/25 3:00,41.76,125.13,265.49,301.75,10.51,10.41,11.37,189.1,674.76,30.59,36.22,969.78,5796,5352.13,5858.88,8.47,30,4744.63,10,765.86,31.72,7.86,78.48,297404,2
19478,2018/3/25 3:06,42.13,125.05,266.66,302.36,10.54,10.4,11.37,185.11,678.39,30.88,36.7,942.77,5789.63,5342.13,5835.75,8.45,30,4736.49,10,777.87,25.36,7.91,79.65,298743,3
19479,2018/3/25 3:12,40.67,124.61,263.05,299.1,10.35,10.53,11.38,189.07,685.45,37.81,42.37,933,5792.13,5351.75,5863.88,8.44,30,4733.53,10,781.42,27.43,7.89,79.11,299207,3
19480,2018/3/25 3:18,41.24,125.05,263.98,301.38,10.35,10.53,11.4,189.15,672.13,36.88,40.85,968.83,5764.38,5324,5827.88,8.41,30,4728.08,10,776.19,37.02,7.86,79.17,298182,2
19481,2018/3/25 3:24,41.37,125.11,264.29,298.94,10.36,10.57,11.37,187.97,677.04,29.29,33.11,966.38,5767.88,5329.63,5807.88,8.4,30,4721.42,20,930.85,32.53,7.84,80.3,302013,3
19482,2018/3/25 3:30,40.84,124.77,262.73,298,10.37,10.57,11.35,185.98,676.06,29.41,34.1,941.82,5782,5345.75,5824,8.41,32,4717.54,20,932.34,33.32,7.86,80.61,303377,2
19483,2018/3/25 3:36,40.77,124.87,264.49,300.95,10.33,10.55,11.37,185.34,683.48,31.99,37.66,941.6,5804.38,5356.5,5806.88,8.46,32,4711.17,20,0,47.46,7.77,78.18,306649,2
19484,2018/3/25 3:42,41.36,124.94,264.94,301.42,10.36,10.58,11.39,188.18,665.25,36.95,42.22,939.34,5831.75,5371.13,5850.75,8.68,32,4707.38,15,765.5,36.47,7.82,79.91,304873,3
19485,2018/3/25 3:48,43.77,126.4,270.29,304.94,10.35,10.53,11.38,189.41,665.96,37.13,42.19,954,5812.38,5362.5,5847.13,8.71,32,4697.67,12,766.46,31.48,7.82,81.43,304251,3
19486,2018/3/25 3:54,41.35,124.28,266.04,306.16,10.36,10.56,11.37,189.41,665.96,34.28,40.02,959.45,5771.5,5337.5,5813.63,8.69,32,4690.83,12,762.43,32.66,7.81,82.63,306441,4
19487,2018/3/25 4:00,43.89,125.65,273.3,312.45,10.37,10.57,11.35,187.44,659.38,31,36.96,950.46,5799,5348.25,5824.63,8.65,32,4697.12,12,764.07,31.93,7.86,81.57,302309,3
19488,2018/3/25 4:06,40.7,123.93,265.36,302.64,10.37,10.56,11.38,185.52,673.37,37.75,42.99,927.66,5793.5,5339.63,5824.25,8.63,32,4691.57,12,760.13,28.5,7.86,80.01,303192,3
19489,2018/3/25 4:12,41.42,124.84,266.61,305.3,10.35,10.55,11.33,185.92,654.84,35.21,41.08,958.19,5791.38,5344.88,5833.5,8.6,32,4678.91,12,764.77,28.5,7.86,80.01,302482,3
19490,2018/3/25 4:18,40.91,124.87,264.38,301.39,10.34,10.55,11.35,183.77,662.05,29.63,34.97,966.4,5780.63,5340.13,5814.75,8.57,32,4678.17,12,765.34,31.58,7.84,78.51,304541,2
19491,2018/3/25 4:24,41.18,124.9,265.02,301.68,10.36,10.57,11.37,183.24,673.19,30.53,37.41,936.44,5805.25,5350.38,5830.75,8.54,32,4680.2,12,762.46,55.25,7.77,78.11,305575,2
19492,2018/3/25 4:30,40.94,125.07,262.47,297.19,10.36,10.55,11.37,183.33,661.6,38.25,43.04,941.21,5789.25,5346.75,5831.38,8.52,32,4666.8,12,764.03,67.43,7.73,76.34,306269,1
19493,2018/3/25 4:36,40.72,124.98,263.56,299.61,10.34,10.55,11.36,185.55,657.83,34.56,40.95,958.62,5796.25,5355.38,5829.13,8.5,32,4675.21,12,759.4,49.26,7.77,77.77,304438,1
19494,2018/3/25 4:42,41.62,125.13,264.04,302.75,10.37,10.59,11.38,183.51,655.19,31.68,38.09,951.58,5812,5353.88,5846.63,8.48,32,4664.12,17,764.68,72.29,7.75,79.01,306359,1
19495,2018/3/25 4:48,42.16,125.07,266.33,303.82,10.26,10.54,11.38,184.03,653.02,31.77,38.17,946.94,5789.13,5342.25,5827.5,8.46,32,4665.13,15,766.65,68.32,7.78,82.53,305402,1
19496,2018/3/25 4:54,41.32,124.72,264.56,301.32,10.2,10.71,11.39,184.03,653.02,32.7,38.85,942.11,5773.88,5341,5820.38,8.44,32,4654.6,15,765.09,77.97,7.8,82.02,305596,1
19497,2018/3/25 5:00,41.51,125.2,264.24,300.82,10.2,10.72,11.38,184.78,657.29,33.05,38.66,964.12,5805.75,5346.13,5829.38,8.41,32,4657.28,20,1146.62,75.49,7.81,82.65,304228,1
19498,2018/3/25 5:06,41.88,125.09,265.39,302.29,10.19,10.72,11.35,186.04,658.17,28.34,32.75,958.39,5780.25,5339.38,5809.13,8.41,32,4648.77,20,1158.88,110.03,7.79,78.61,302955,1
19499,2018/3/25 5:12,40.97,124.87,263.47,299.61,10.21,10.71,11.36,187.05,652.1,30.63,41.52,917.87,5779.25,5341.75,5816,8.44,32,4646.92,14.85,1162.8,142.12,7.75,77.33,304656,1
19500,2018/3/25 5:18,41.68,125.06,264.62,300.96,10.19,10.73,11.38,185.17,672.42,45.22,47.55,942.75,5813.88,5350.75,5840,8.47,32,4642.21,13,1164.39,104.09,7.72,77.38,309317,1
19501,2018/3/25 5:24,41.54,124.82,265.27,304.14,10.19,10.72,11.36,184.76,669.48,29.2,39.26,978.37,5795.88,5345.75,5821.5,8.5,32,4637.13,13,1163.43,81.81,7.75,82.61,309439,1
19502,2018/3/25 5:30,41.57,125.15,264.02,297.8,10.21,10.72,11.37,184.81,679.39,24.46,32.8,962.56,5781,5345.13,5819.75,8.53,32,4632.13,13,1162.52,130.39,7.72,82.04,309016,1
19503,2018/3/25 5:36,42.31,125.25,267.82,305.25,10.22,10.73,11.37,185.85,673.5,27.34,37.2,931.6,5795,5359.63,5834.88,8.56,32,4624.46,12,1163.52,208.73,7.75,79.98,309800,1
19504,2018/3/25 5:42,43.35,125.33,271.36,306.61,10.21,10.71,11.37,181.82,683.54,41.26,46.39,917.77,5784.25,5346.38,5810,8.59,32,4613.46,12,1166.63,156.99,7.77,79.76,308006,1
19505,2018/3/25 5:48,40.74,124.28,262.49,296.29,10.2,10.71,11.38,183.07,672.58,44.63,47.12,957.36,5806.63,5350.38,5820.38,8.61,32,4607.64,12,1188.19,180.45,7.79,82.46,306328,1
19506,2018/3/25 5:54,41.83,125.25,264.85,302.4,10.2,10.71,11.37,183.07,672.58,22.32,29.44,1009.64,5790.88,5347.25,5827.88,8.64,32,4604.41,12,1183.26,133.09,7.78,82.4,304025,1
19507,2018/3/25 6:00,41.01,124.64,263.4,301.04,10.18,10.71,11.38,186.39,685.94,18.85,22.17,955.44,5792.13,5355.25,5824.25,8.66,32,4598.86,12,1171.32,120.57,7.76,79.11,303121,1
19508,2018/3/25 6:06,41.28,124.94,263.85,299.61,10.2,10.71,11.37,186.04,680.36,23.44,31.57,920.89,5803,5356,5812.13,8.69,32,4588.6,12,1176.08,120.43,7.74,77.39,303978,1
19509,2018/3/25 6:12,43.76,126.41,270.97,295.75,10.23,10.71,11.38,190.75,652.85,49.06,49.65,891.73,5786.38,5349.63,5815,8.69,32,4592.02,11,968.85,133.55,7.74,77.83,304216,1
19510,2018/3/25 6:18,40.06,123.79,262.77,304.98,10.19,10.72,11.37,186.05,660.18,35.83,44.05,986.69,5787.75,5347.13,5822.88,8.7,32,4585.92,10,986.61,85.24,7.78,78.72,302152,1
19511,2018/3/25 6:24,40.76,124.91,263.45,301.6,10.18,10.7,11.37,185.82,677.4,23.81,33.36,974.89,5791.63,5354.38,5829.75,8.7,32,4582.78,10,974.3,113.13,7.8,78.13,302275,1
19512,2018/3/25 6:30,41.9,125.54,266.43,305.04,10.2,10.71,11.37,181.69,737.27,23.84,34.22,945.27,5814.75,5362.25,5821.88,8.69,32,4574.09,10,960.42,68.33,7.85,77.57,300988,1
19513,2018/3/25 6:36,42.56,124.81,271.06,311.41,10.2,10.69,11.38,191.36,665.19,30.13,42.38,915.91,5820.38,5364.38,5832.5,8.68,32,4574.27,10,959.51,64.26,7.92,77.86,300991,1
19514,2018/3/25 6:42,41,124.73,266.59,301.11,10.2,10.73,11.37,186.84,692.08,41.97,47.55,945.32,5823.5,5363.88,5835.38,8.68,32,4560.87,10,957.59,46.36,8.15,80.5,295302,1
19515,2018/3/25 6:48,40.82,124.75,265.88,304.81,10.2,10.69,11.36,187.46,664.07,26.91,39.26,980.19,5820,5367.5,5840,8.68,32,4558.56,10,958.28,43.53,8.11,80.71,295965,1
19516,2018/3/25 6:54,41.14,125.37,263.6,295.41,10.19,10.71,11.37,187.46,664.07,25.58,37.95,947.87,5830,5362.5,5850,8.68,32,4554.03,10,959.59,55.97,7.95,79.86,297837,1
19517,2018/3/25 7:00,41.95,125.21,265.07,303.29,10.2,10.72,11.38,192.12,664.24,31.4,43.25,929.52,5832.5,5367.5,5857.5,8.68,32,4548.76,10,958.72,75.17,7.91,79.78,302987,1
19518,2018/3/25 7:06,41.66,124.77,265.42,303.61,10.2,10.7,11.37,194.48,668.4,47.64,49.55,943.21,5805,5362.5,5832.5,8.67,32,4548.95,10,957.31,88.42,7.86,79,303793,1
19519,2018/3/25 7:12,41.62,125.1,265.12,299.42,10.21,10.69,11.38,192.3,672.29,24.55,34.95,995.03,5815,5367.5,5837.5,8.67,32,4540.07,12,956.98,88.42,7.86,79,300123,1
19520,2018/3/25 7:18,41.41,125.09,264.58,303.19,10.21,10.72,11.38,191.75,686.76,21.83,30.79,957.9,5805,5365,5827.5,8.66,32,4541,12,959.33,77.33,7.84,79.03,302166,1
19521,2018/3/25 7:24,41.47,124.86,264.43,300.65,10.19,10.71,11.37,192.64,686.05,27.09,39.13,912.99,5812.5,5352.5,5822.5,8.66,32,4535.27,15,957.3,47.75,7.8,79.99,304706,1
19522,2018/3/25 7:30,41.37,124.86,264.41,301.66,10.19,10.68,11.38,189.04,704.27,51.14,49.72,929.93,5785,5342.5,5825,8.66,32,4532.03,15,957.24,17.18,7.9,87.89,302175,1
19523,2018/3/25 7:36,41.51,124.73,264.99,304.14,10.18,10.7,11.38,188.57,689.04,28.89,39.26,978.86,5820,5362.5,5837.5,8.66,32,4519.92,15,957.85,31.8,7.88,79.92,300533,1
19524,2018/3/25 7:42,43.13,125.7,269.6,309.9,10.21,10.71,11.39,186.7,694.15,25.17,33.75,966.52,5792.5,5362.5,5835,8.65,32,4516.5,15,956.3,76.1,7.75,73.21,302527,1
19525,2018/3/25 7:48,42.14,124.59,268.89,309.08,10.19,10.71,11.36,184.07,694.93,28.8,39.2,928.71,5790,5350,5822.5,8.65,32,4518.26,15,954.4,48.49,7.77,77.46,299197,1
19526,2018/3/25 7:54,40.33,124.49,262.47,299.16,10.2,10.68,11.38,184.07,694.93,38.53,44.56,945.18,5777.5,5335,5822.5,8.65,32,4505.41,15,957.82,47.65,7.73,79.48,302036,1
19527,2018/3/25 8:00,42.14,125.45,266.61,307.46,10.19,10.73,11.37,186.2,691.99,30.91,40.53,962.42,5802.5,5347.5,5820,8.64,32,4503.29,15,957.84,45.92,7.73,80.22,302101,1
19528,2018/3/25 8:06,41.14,124.84,264.01,301.37,10.2,10.69,11.36,185.45,678.15,28.52,38.63,959.3,5790,5342.5,5810,8.64,32,4502.45,15,957.98,42.32,7.73,80.39,300271,1
19529,2018/3/25 8:12,40.5,124.73,264.18,298.64,10.2,10.71,11.35,182.92,686.56,28.02,38.13,943.53,5795,5347.5,5812.5,8.63,32,4499.77,12,959.05,58.22,7.69,79.73,303690,1
19530,2018/3/25 8:18,41.26,125.12,263.26,299.56,10.2,10.7,11.36,185.78,684.96,33.01,42.84,930.52,5787.5,5352.5,5820,8.64,32,4490.62,12,959.53,98.61,7.7,79.17,303239,1
19531,2018/3/25 8:24,42.44,125.42,267.41,304.87,10.19,10.7,11.34,188.14,684.63,37.32,44.42,950.88,5790,5345,5830,8.64,32,4485.08,12,958.29,104.64,7.72,80.17,302240,1
19532,2018/3/25 8:30,41.78,124.77,266.19,302.14,10.2,10.71,11.37,187.22,690.06,28.05,38.32,968.96,5810,5362.5,5840,8.64,32,4480.36,12,961.53,57.06,7.74,80.98,301083,1
19533,2018/3/25 8:36,41.51,125,264.68,300.85,10.19,10.72,11.38,187.32,703.94,25.45,35.49,953.44,5832.5,5372.5,5842.5,8.63,32,4474.54,12,958.81,46.5,7.74,80.17,304694,1
19534,2018/3/25 8:42,42.05,125.14,265.54,301.16,10.2,10.69,11.38,194.05,699.54,41.16,44.03,924.56,5800,5350,5822.5,8.64,32,4477.4,12,958.74,52.21,7.74,78.83,48419.4,1
19535,2018/3/25 8:48,42.44,125.08,267.01,303.7,10.19,10.71,11.39,194.52,711.67,33.95,40.63,971.04,5827.5,5367.5,5840,8.63,32,4465.85,12,956.53,52.21,7.74,78.83,299705,1
19536,2018/3/25 8:54,42.35,125.22,267.22,301.36,10.19,10.71,11.38,194.52,711.67,28.12,33.91,968.36,5825,5370,5852.5,8.62,32,4462.89,12,954.96,52.21,7.74,78.83,304079,1
19537,2018/3/25 9:00,41.94,124.78,266.54,305.47,10.21,10.73,11.37,187.96,694.51,26.94,32.94,947.99,5827.5,5372.5,5845,8.62,32,4454.76,12,951.22,119.73,7.54,45.51,307534,3
19538,2018/3/25 9:06,41.39,124.97,264.06,298.14,10.21,10.71,11.4,187.81,685.83,34.25,41.5,919.77,5805,5347.5,5820,8.61,32,4451.06,12,949.39,102.53,7.59,63.19,302235,2
19539,2018/3/25 9:12,42.21,125.08,267.65,306.5,10.18,10.72,11.37,187.74,712.94,43.05,45.47,946.26,5810,5365,5850,8.61,32,4451.99,12,949.01,99.74,7.58,79.25,305602,2
19540,2018/3/25 9:18,41.6,124.78,265.58,303.08,10.21,10.69,11.38,187.49,707.96,27.77,34.3,985.61,5815,5362.5,5840,8.61,32,4444.96,12,953.14,86.92,7.58,81.11,304822,2
19541,2018/3/25 9:24,44.06,126.3,271.41,305.97,10.19,10.69,11.37,186.46,699.32,24.68,29.7,957.22,5820,5362.5,5852.5,8.6,32,4443.85,12,954.85,97.67,7.54,79.49,305389,2
19542,2018/3/25 9:30,44.02,124.92,275.23,313.03,10.2,10.71,11.38,184.9,685.59,31.52,39.08,916.71,5840,5377.5,5840,8.6,32,4437.01,12,954.53,114.33,7.51,78.67,305369,1
19543,2018/3/25 9:36,41.19,124.42,266.17,300.05,10.2,10.72,11.34,186.67,716.39,47.67,46.52,936.53,5805,5347.5,5827.5,8.59,32,4431.19,12,956.09,153.5,7.47,78.7,306437,1
19544,2018/3/25 9:42,42.17,125.23,268.91,306.13,10.2,10.7,11.37,187.18,711.07,31.84,38.53,974.49,5825.5,5362.5,5834,8.59,32,4432.76,12,959.5,163.74,7.5,79.38,305603,1
19545,2018/3/25 9:48,42.81,125.2,272.45,309.91,10.18,10.71,11.37,187.49,725.54,26.54,31.32,969.71,5807,5359.25,5828.88,8.59,32,4424.63,12,953.76,137.09,7.49,79.15,307076,1
19546,2018/3/25 9:54,41.21,124.48,268.05,305.7,10.21,10.71,11.35,187.49,725.54,29.85,36.44,928.63,5818.75,5371.75,5837.75,8.59,32,4417.51,12,957.68,142.65,7.5,79.11,303540,1
19547,2018/3/25 10:00,41.7,125.03,268.54,305.16,10.2,10.72,11.36,182.34,715.9,143.51,42.83,941.51,5813,5371.63,5837.38,8.58,32,4421.67,12,955.23,119.64,7.49,78.96,305514,1
19548,2018/3/25 10:06,41.71,125.05,267.08,303.37,10.18,10.71,11.37,184.24,695.21,30.16,35.49,967.93,5818.13,5370.63,5836.75,8.58,32,4408.45,12,956.89,113.26,7.55,81.18,304286,1
19549,2018/3/25 10:12,41.86,125.18,267.33,304.64,10.18,10.7,11.36,186.75,681.52,29.36,34.81,942.34,5800.63,5361.88,5842.25,8.58,32,4410.76,12,957.07,113.26,7.55,81.18,302538,1
19550,2018/3/25 10:18,41.61,124.99,265.56,300.37,10.2,10.71,11.37,186.89,691.87,36.58,41.68,934.39,5800.13,5358.63,5820.13,8.58,32,4403.92,12,958.59,98.95,7.62,79.46,302690,1
19551,2018/3/25 10:24,42.31,125.18,268.6,305.01,10.2,10.71,11.39,185.25,701.24,39.58,42.55,951.15,5797.88,5365,5846.5,8.57,42,4397.36,12,957.6,69.95,7.67,77.88,302363,2
19552,2018/3/25 10:30,41.75,124.87,266.66,301.71,10.22,10.71,11.37,184.77,691.11,30.47,36.19,957.43,5804.63,5353.25,5825.38,8.58,42,4388.21,12,956.47,84.11,7.65,78.79,303335,1
19553,2018/3/25 10:36,42.14,125.18,266.3,302.12,10.18,10.71,11.38,182.3,696.64,36.86,42.12,934.64,5778.25,5350.38,5829.25,8.57,42,4386.27,12,956.76,56.86,7.54,76.38,308141,1
19554,2018/3/25 10:42,43.3,125.33,271.13,305.67,10.2,10.7,11.36,179.54,700.56,33.32,38.99,987.8,5789.88,5358.5,5828.13,8.57,42,4383.96,12,957.33,62.54,7.62,79.09,305693,1
19555,2018/3/25 10:48,41.62,124.56,265.85,299.56,10.17,10.71,11.37,179.85,697.47,25.11,28.65,1000.78,5807.25,5371.13,5845.38,8.56,42,4375.27,12,958.65,91.18,7.6,77.41,309435,1
19556,2018/3/25 10:54,42.31,125.23,267.51,303.54,10.2,10.7,11.38,179.85,697.47,29.85,36.15,923.31,5793.63,5362.88,5830,8.56,42,4373.6,12,958,116.52,7.66,81.59,307560,1
19557,2018/3/25 11:00,42.26,124.93,267.11,303.55,10.21,10.71,11.35,183.16,680.74,51.82,48.26,919.46,5804.75,5367.75,5846.88,8.56,42,4369.17,12,959.48,143.61,7.64,82.74,307683,1
19558,2018/3/25 11:06,42.16,124.98,267.48,302.5,10.16,10.72,11.38,180.93,668.19,35.65,41.61,985.74,5791.63,5363.63,5848.25,8.55,42,4362.23,12,948.35,78.41,7.67,81.01,307667,1
19559,2018/3/25 11:12,42.2,124.8,267.7,302.01,10.19,10.69,11.38,181.84,671.69,24.34,29.17,982.87,5800.75,5371.13,5838.88,8.55,42,4357.24,12,951.08,85.83,7.66,77.73,310894,1
19560,2018/3/25 11:18,41.89,124.98,267.11,300.67,10.19,10.71,11.37,183.73,676.37,29.45,42.69,898.07,5793.88,5360,5827.5,8.55,42,4353.27,12,959.07,167.77,7.64,76.13,311099,1
19561,2018/3/25 11:24,42.4,125.13,268.53,305.53,10.22,10.72,11.38,180.94,673.23,47.76,49.6,952.93,5783.75,5352.63,5832.25,8.54,42,4354.56,12,959.51,258.24,7.65,77.94,311517,1
19562,2018/3/25 11:30,41.89,124.81,266.5,300.48,10.19,10.71,11.38,180.43,675.14,28.67,41.28,984,5791.38,5355.75,5826.13,8.54,42,4347.26,12,957.85,208.4,7.72,82.75,310227,1
19563,2018/3/25 11:36,42.39,124.98,267.71,303.02,10.19,10.71,11.37,181.86,672.64,23.88,36.16,957.25,5813.13,5381.75,5853.88,8.54,42,4347.72,12,962.08,196.62,7.74,83.73,307424,1
19564,2018/3/25 11:42,42.79,125.48,272.98,309.48,10.17,10.72,11.37,182.65,668.45,28.77,42.14,898.77,5766,5351.5,5808.75,8.54,42,4336.63,12,959.19,165.53,7.75,80.93,308817,1
19565,2018/3/25 11:48,43.3,125.14,275.47,311.43,10.18,10.71,11.37,180.67,695.33,51.11,50.81,951.81,5784.5,5363.63,5826.13,8.54,42,4330.9,12,971.25,93.78,7.97,79.8,299755,1
19566,2018/3/25 11:54,40.54,124.48,264.81,301.01,10.19,10.72,11.38,180.67,695.33,24.98,36.7,983.12,5806.25,5382.75,5837.13,8.54,42,4322.67,12,966.11,8.92,8.1,88.89,295728,1
19567,2018/3/25 12:00,42.83,125.49,270.93,309.18,10.19,10.71,11.36,173.52,670,24.89,36.77,935.83,5802.88,5378.63,5823.25,8.54,42,4328.96,12,902.79,9.73,7.9,82.04,299956,1
19568,2018/3/25 12:06,41.44,124.68,266.72,304.24,10.2,10.71,11.37,178.81,668.41,40.54,46.85,930.48,5790.25,5367.13,5825.25,8.55,42,4319.44,10,911.95,10.49,7.88,78.1,303884,1
19569,2018/3/25 12:12,41.5,124.98,267.03,302.11,10.2,10.71,11.38,183.51,670.79,39.34,46.09,958.19,5795.25,5372.5,5836.63,8.55,42,4319.72,10,948.59,12.34,7.84,77.69,302945,1
19570,2018/3/25 12:18,40.76,124.52,266,303.23,10.2,10.73,11.37,178.17,666.68,36.27,43.83,952.99,5794.13,5368.5,5826.38,8.54,42,4315.74,10,923.1,8.65,7.89,79.93,297337,1
19571,2018/3/25 12:24,40.77,125.14,264.72,300.05,10.23,10.73,11.39,174.9,685.47,31.37,41.57,950.77,5787.13,5370,5830,8.54,42,4303.35,10,907.46,9.84,7.84,79.23,300997,1
19572,2018/3/25 12:30,41,124.81,266.07,304.68,10.2,10.68,11.36,176.21,686.09,33.35,42.38,960.02,5806.5,5389.25,5838.63,8.54,42,4304.19,10,907.19,7.56,7.89,82.16,301703,1
19573,2018/3/25 12:36,40.86,124.91,264.79,300.74,10.21,10.71,11.38,176.44,676.26,31.59,41.13,953.96,5786.88,5370.38,5824.63,8.53,42,4300.77,10,911.13,8.55,7.87,82.25,299721,1
19574,2018/3/25 12:42,41.31,125.25,266.73,302.04,10.21,10.71,11.37,179.44,676.45,26.69,36.01,984.18,5798.13,5376.75,5833.13,8.53,42,4293.1,10,900.23,10,7.89,81.75,298335,1
19575,2018/3/25 12:48,41.48,125.01,266.25,303.9,10.19,10.7,11.39,179.32,683.92,54.95,50.18,930.19,5809.5,5384.25,5844.25,8.52,42,4283.85,10,899.04,14.56,7.82,77.04,299831,1
19576,2018/3/25 12:54,40.93,124.8,265.69,302.53,10.2,10.7,11.38,179.32,683.92,30.32,40.79,961.33,5804.5,5380.75,5841.88,8.52,42,4286.16,10,921.6,10.07,7.85,78.53,301109,1
19577,2018/3/25 13:00,45.84,128.52,274.92,297.56,10.19,10.7,11.37,189.55,679.91,25.42,34.72,965.96,5792.25,5372.25,5826.88,8.51,42,4284.87,10,890.78,11.33,7.87,79.67,298500,1
19578,2018/3/25 13:06,39.67,122.45,263.52,308.39,10.2,10.72,11.38,192.73,698.43,37.84,45.42,913.23,5796.88,5366.13,5830.38,8.51,42,4275.35,10,906.51,13.63,7.87,79.79,299188,1
19579,2018/3/25 13:12,42.21,125.52,268.27,304.62,10.21,10.7,11.38,193.12,678.96,38.25,44.93,962.43,5772.5,5355,5817.88,8.49,42,4272.76,10,899.7,13.63,7.87,79.78,299948,1
19580,2018/3/25 13:18,40.68,124.49,266.65,305.14,10.19,10.71,11.38,190.4,684.6,32.55,41.13,969.9,5791.88,5367.63,5826.88,8.49,42,4270.82,10,902.16,12.99,7.84,78.39,302139,2
19581,2018/3/25 13:24,41.98,125.29,267.4,305.41,10.2,10.71,11.36,189.33,706.19,35.68,44.15,933.14,5793.25,5373.88,5833.88,8.48,42,4258.99,10,911.83,19.48,7.75,77.84,298990,2
19582,2018/3/25 13:30,41.58,124.88,266.56,302.47,10.19,10.73,11.38,193.83,701.69,37.78,45.21,942.66,5790.13,5367.13,5823.25,8.47,42,4258.25,10,907.66,16.76,7.72,78.47,303739,1
19583,2018/3/25 13:36,42.07,124.93,267.66,305.86,10.21,10.71,11.38,190.2,702.05,30.97,41.66,953.21,5809.63,5368.25,5838.5,8.46,42,4259.45,10,903.33,16.15,7.74,81.47,303049,1
19584,2018/3/25 13:42,41.44,125.17,263.86,298.84,10.19,10.73,11.37,194.95,692.25,29.48,41.48,952.31,5793.13,5356.75,5829.13,8.45,42,4248.27,10,895.28,15.51,7.74,80.82,302222,1
19585,2018/3/25 13:48,42.11,124.95,266.24,302.98,10.19,10.73,11.37,193.65,699.4,41.38,47.13,962.62,5795.25,5355.38,5827.5,8.45,42,4249.74,10,905.04,21.41,7.73,80.18,302989,1
19586,2018/3/25 13:54,41.45,124.99,264.25,298.94,10.18,10.74,11.36,193.65,699.4,35.59,44.25,974.51,5789.38,5355.75,5821.88,8.44,42,4235.51,10,904.79,22.68,7.73,77.99,301548,1
19587,2018/3/25 14:00,42.32,124.86,268.44,308.71,10.2,10.7,11.37,189.6,704.86,19.78,26.39,1028.81,5787.63,5361.13,5829.63,8.43,42,4229.96,10,912.69,32.19,7.69,74.71,304714,1
19588,2018/3/25 14:06,40.95,124.74,263.1,297.78,10.2,10.71,11.37,194.32,703.36,25.67,38.98,891.77,5802,5365,5834.63,8.42,42,4235.51,10,908.89,17.58,7.75,76.67,302852,1
19589,2018/3/25 14:12,42.21,125.3,265.66,302.18,10.16,10.7,11.38,195.02,705.66,59.82,56.02,893.69,5813.5,5367.5,5833.13,8.42,42,4229.69,10,904.43,16,7.81,79.73,302829,1
19590,2018/3/25 14:18,41.6,124.78,265.08,302.97,10.19,10.67,11.38,192.44,706.36,23.47,32.47,1053.93,5799.88,5362.13,5834.13,8.41,42,4219.98,10,885.23,15.46,7.79,81.07,301557,2
19591,2018/3/25 14:24,41.87,125.2,265.82,302.56,10.2,10.71,11.38,190.2,696.83,15.01,15.33,978.48,5773,5357.5,5826.38,8.41,42,4214.62,10,934.46,15.57,7.8,82.7,302553,2
19592,2018/3/25 14:30,41.04,124.63,264.09,301.32,10.2,10.72,11.37,190.34,710.1,38.44,47.11,835.8,5780.13,5360.75,5825,8.4,42,4216.29,10,900.82,17.56,7.8,81.63,303097,2
19593,2018/3/25 14:36,42.38,125.76,266.68,301.42,10.2,10.71,11.37,191.94,709.79,58.21,51.49,975.38,5777,5349.38,5827.5,8.4,42,4212.49,10,920.73,23.32,7.81,79.86,299452,3
19594,2018/3/25 14:42,41.77,124.73,266.85,304.36,10.18,10.7,11.35,192.02,715.71,18.63,21.93,1024.05,5780.75,5358.25,5832.5,8.41,42,4208.24,10,911.82,26.73,7.81,78.92,302354,3
